order_id,customer_id,order_date,store_id,status
O002376,C00705,2024-05-20,S02,Completed
O002377,C00115,2025-03-21,S08,Completed
O002378,C00397,2025-05-20,S06,Completed
O002379,C00394,2024-07-07,S10,Completed
O002380,C01099,2024-06-06,S08,Completed
O002381,C00978,2025-09-01,S02,Completed
O002382,C01127,2025-10-31,S06,Completed
O002383,C00297,2024-09-02,S07,Completed
O002384,C01002,2024-02-02,S08,Completed
O002385,C00178,2024-12-26,S09,Completed
O002386,C00967,2024-11-25,S05,Completed
O002387,C00315,2025-05-26,S03,Completed
O002388,C01063,2024-03-11,S02,Completed
O002389,C00259,2024-11-08,S08,Completed
O002390,C00007,2025-12-28,S01,Completed
O002391,C00049,2024-03-19,S10,Completed
O002392,C00161,2024-06-17,S06,Completed
O002393,C00176,2024-06-28,S02,Completed
O002394,C01026,2025-09-19,S03,Completed
O002395,C01001,2024-09-16,S08,Completed
O002396,C00455,2025-04-30,S01,Cancelled
O002397,C00276,2024-01-05,S06,Completed
O002398,C00498,2024-10-23,S03,Completed
O002399,C00676,2025-09-11,S06,Completed
O002400,C01052,2024-12-25,S03,Completed
O002401,C01025,2024-04-26,S08,Completed
O002402,C00056,2024-12-22,S05,Completed
O002403,C00547,2025-03-14,S04,Completed
O002404,C01136,2024-11-26,S09,Completed
O002405,C00036,2025-06-08,S05,Completed
O002406,C00439,2025-10-15,S04,Completed
O002407,C00595,2024-07-06,S08,Completed
O002408,C00307,2024-10-07,S08,Completed
O002409,C00619,2025-05-25,S08,Completed
O002410,C01133,2025-04-10,S04,Completed
O002411,C00357,2024-04-24,S01,Completed
O002412,C00181,2024-08-23,S02,Completed
O002413,C00068,2024-12-03,S04,Completed
O002414,C00292,2025-06-05,S10,Completed
O002415,C00692,2024-07-17,S02,Completed
O002416,C00181,2024-02-19,S10,Completed
O002417,C00434,2024-05-21,S03,Completed
O002418,C00914,2025-06-11,S09,Completed
O002419,C00066,2025-05-28,S09,Completed
O002420,C01045,2025-10-31,S09,Completed
O002421,C00384,2024-01-30,S07,Completed
O002422,C00039,2024-03-22,S04,Returned
O002423,C00822,2024-01-31,S01,Completed
O002424,C00602,2024-11-28,S03,Completed
O002425,C00785,2025-10-21,S08,Cancelled
O002426,C00671,2024-06-25,S04,Completed
O002427,C01097,2025-01-04,S10,Cancelled
O002428,C00479,2025-06-30,S10,Completed
O002429,C00561,2025-06-18,S02,Completed
O002430,C00101,2024-04-15,S08,Completed
O002431,C00514,2024-04-06,S07,Completed
O002432,C00176,2024-08-17,S10,Completed
O002433,C00238,2024-08-14,S09,Completed
O002434,C00910,2025-01-05,S02,Returned
O002435,C01083,2024-04-09,S05,Completed
O002436,C01123,2025-03-20,S06,Completed
O002437,C00871,2025-04-12,S02,Completed
O002438,C00495,2024-02-24,S02,Completed
O002439,C00947,2024-07-13,S10,Completed
O002440,C00755,2025-06-03,S04,Completed
O002441,C00211,2025-02-27,S08,Completed
O002442,C01147,2024-11-10,S05,Completed
O002443,C00140,2024-05-07,S09,Completed
O002444,C00541,2024-02-01,S04,Completed
O002445,C00270,2024-04-02,S03,Completed
O002446,C01036,2025-06-02,S10,Completed
O002447,C00506,2024-09-14,S08,Cancelled
O002448,C01130,2024-08-07,S01,Completed
O002449,C00032,2024-04-15,S09,Completed
O002450,C01098,2025-07-01,S04,Completed
O002451,C01195,2025-02-19,S09,Completed
O002452,C01093,2025-07-10,S08,Completed
O002453,C00813,2024-11-04,S03,Completed
O002454,C00362,2024-12-31,S03,Completed
O002455,C00929,2025-06-04,S09,Completed
O002456,C00100,2025-04-03,S03,Completed
O002457,C00009,2025-08-21,S04,Completed
O002458,C00697,2025-01-04,S09,Completed
O002459,C01053,2024-11-26,S04,Completed
O002460,C01138,2025-11-19,S03,Completed
O002461,C00462,2025-10-03,S07,Completed
O002462,C00921,2025-12-07,S06,Completed
O002463,C01167,2024-01-11,S01,Cancelled
O002464,C00390,2025-05-21,S10,Completed
O002465,C00632,2025-02-22,S08,Completed
O002466,C00682,2024-05-01,S01,Completed
O002467,C00157,2024-08-22,S04,Completed
O002468,C00335,2024-11-26,S06,Completed
O002469,C00260,2025-06-26,S06,Completed
O002470,C00082,2024-12-13,S07,Completed
O002471,C00754,2025-02-15,S05,Completed
O002472,C01196,2024-08-11,S05,Completed
O002473,C00720,2024-06-01,S04,Completed
O002474,C00075,2024-07-30,S06,Completed
O002475,C00626,2024-04-01,S07,Completed
O002476,C00062,2024-11-26,S10,Completed
O002477,C00874,2025-04-11,S10,Completed
O002478,C00320,2025-10-02,S01,Completed
O002479,C00102,2025-12-09,S09,Completed
O002480,C00874,2025-07-07,S08,Completed
O002481,C00954,2024-08-15,S07,Completed
O002482,C00255,2024-07-12,S09,Cancelled
O002483,C00570,2025-06-13,S03,Completed
O002484,C00112,2024-08-30,S10,Completed
O002485,C00985,2025-01-23,S04,Completed
O002486,C00998,2024-10-02,S07,Completed
O002487,C00461,2025-03-25,S06,Completed
O002488,C00708,2025-09-30,S02,Completed
O002489,C00887,2025-08-09,S02,Completed
O002490,C01116,2025-07-27,S10,Returned
O002491,C01076,2025-04-22,S07,Completed
O002492,C00520,2025-04-24,S09,Completed
O002493,C00812,2024-10-14,S09,Completed
O002494,C01122,2025-11-28,S07,Completed
O002495,C00236,2025-11-20,S08,Completed
O002496,C00927,2025-11-08,S10,Completed
O002497,C00557,2025-11-25,S03,Completed
O002498,C00649,2025-06-23,S01,Completed
O002499,C00234,2024-11-25,S07,Completed
O002500,C01056,2025-04-14,S08,Completed
O002501,C00579,2025-06-17,S02,Completed
O002502,C00542,2025-04-11,S09,Cancelled
O002503,C00114,2025-02-23,S04,Completed
O002504,C00204,2025-08-30,S10,Completed
O002505,C01053,2024-05-01,S09,Completed
O002506,C00643,2024-11-03,S03,Completed
O002507,C00474,2024-11-29,S08,Completed
O002508,C00697,2025-02-23,S02,Completed
O002509,C00253,2024-11-21,S03,Completed
O002510,C00905,2025-10-10,S01,Returned
O002511,C00386,2025-07-26,S05,Completed
O002512,C00062,2024-09-06,S04,Completed
O002513,C00515,2024-04-04,S01,Completed
O002514,C00430,2024-10-22,S10,Cancelled
O002515,C00580,2024-07-02,S09,Completed
O002516,C01165,2024-09-16,S06,Cancelled
O002517,C00743,2025-10-28,S06,Completed
O002518,C00675,2024-07-04,S02,Completed
O002519,C00311,2025-02-12,S07,Completed
O002520,C00471,2024-03-09,S09,Completed
O002521,C00809,2025-09-18,S06,Completed
O002522,C00172,2024-01-08,S08,Completed
O002523,C00576,2024-09-21,S05,Completed
O002524,C00031,2025-04-28,S02,Completed
O002525,C00047,2025-09-08,S04,Completed
O002526,C00130,2025-01-05,S01,Completed
O002527,C00352,2025-11-07,S01,Completed
O002528,C00978,2024-03-23,S06,Completed
O002529,C00058,2025-10-07,S02,Completed
O002530,C01130,2024-07-29,S06,Completed
O002531,C00812,2024-11-08,S01,Completed
O002532,C00768,2025-08-26,S10,Completed
O002533,C00683,2024-12-02,S03,Completed
O002534,C01186,2025-05-04,S09,Completed
O002535,C00997,2025-02-06,S02,Completed
O002536,C00286,2025-09-30,S08,Completed
O002537,C01095,2024-07-09,S06,Completed
O002538,C00886,2025-11-01,S06,Returned
O002539,C00397,2024-11-30,S07,Completed
O002540,C00026,2025-06-05,S05,Completed
O002541,C00313,2025-09-10,S04,Completed
O002542,C00126,2024-03-27,S06,Completed
O002543,C00811,2025-08-01,S08,Completed
O002544,C00188,2024-03-02,S04,Completed
O002545,C00698,2025-01-21,S05,Completed
O002546,C00810,2024-05-25,S07,Completed
O002547,C00716,2024-06-01,S06,Completed
O002548,C00450,2025-09-10,S04,Completed
O002549,C00523,2025-10-21,S04,Completed
O002550,C00986,2025-11-28,S10,Cancelled
O002551,C00658,2024-12-14,S04,Completed
O002552,C00597,2024-06-26,S01,Completed
O002553,C00100,2025-05-01,S05,Completed
O002554,C00616,2025-10-22,S08,Completed
O002555,C00948,2024-09-03,S07,Completed
O002556,C00556,2024-09-10,S05,Completed
O002557,C00278,2025-05-14,S03,Completed
O002558,C00491,2025-06-24,S01,Completed
O002559,C00255,2024-12-17,S07,Completed
O002560,C00381,2025-05-26,S03,Completed
O002561,C00892,2024-01-13,S04,Cancelled
O002562,C00542,2025-07-12,S05,Completed
O002563,C00825,2024-05-30,S08,Completed
O002564,C00879,2024-02-19,S07,Completed
O002565,C01139,2024-08-02,S09,Completed
O002566,C00281,2025-10-05,S03,Completed
O002567,C00773,2025-01-06,S10,Completed
O002568,C00843,2024-04-22,S01,Completed
O002569,C00719,2024-09-08,S01,Completed
O002570,C00328,2024-12-06,S10,Completed
O002571,C00211,2024-02-22,S01,Completed
O002572,C00727,2024-05-09,S02,Completed
O002573,C00923,2024-07-11,S02,Completed
O002574,C00552,2025-08-13,S07,Completed
O002575,C00026,2024-02-26,S09,Completed
O002576,C00027,2024-04-06,S08,Completed
O002577,C00702,2024-07-16,S04,Completed
O002578,C01107,2025-10-08,S02,Completed
O002579,C00682,2024-05-26,S03,Completed
O002580,C00413,2025-11-14,S10,Completed
O002581,C00167,2025-07-28,S05,Completed
O002582,C00169,2025-07-30,S09,Completed
O002583,C00229,2024-10-21,S08,Completed
O002584,C00367,2025-12-23,S03,Completed
O002585,C00528,2025-09-12,S09,Completed
O002586,C00791,2025-11-14,S10,Completed
O002587,C00524,2024-01-12,S03,Completed
O002588,C01096,2024-11-28,S10,Completed
O002589,C00106,2024-08-07,S08,Completed
O002590,C00732,2025-02-01,S01,Completed
O002591,C00965,2024-12-07,S04,Returned
O002592,C00133,2025-05-26,S04,Completed
O002593,C00534,2024-06-20,S06,Completed
O002594,C00975,2025-04-12,S02,Completed
O002595,C00269,2024-06-14,S07,Completed
O002596,C00673,2025-11-29,S05,Completed
O002597,C00791,2024-06-18,S10,Cancelled
O002598,C00018,2025-07-17,S06,Completed
O002599,C00117,2025-05-26,S06,Completed
O002600,C00798,2024-07-07,S06,Completed
O002601,C01168,2024-04-29,S10,Completed
O002602,C00551,2024-04-14,S08,Completed
O002603,C00929,2025-11-04,S10,Completed
O002604,C00753,2024-02-10,S04,Completed
O002605,C00422,2025-11-07,S10,Completed
O002606,C00646,2024-11-16,S08,Completed
O002607,C00558,2024-11-30,S09,Completed
O002608,C00050,2024-06-08,S04,Completed
O002609,C00678,2024-09-20,S01,Completed
O002610,C00106,2025-06-13,S03,Completed
O002611,C00658,2025-11-15,S01,Completed
O002612,C01096,2025-04-21,S07,Completed
O002613,C00988,2024-12-17,S01,Completed
O002614,C00842,2025-06-28,S04,Returned
O002615,C00446,2024-07-28,S01,Returned
O002616,C00070,2025-05-10,S02,Completed
O002617,C00150,2025-01-16,S01,Returned
O002618,C00774,2025-11-06,S05,Completed
O002619,C01123,2025-04-25,S07,Completed
O002620,C00944,2024-01-05,S03,Completed
O002621,C00455,2024-02-03,S08,Completed
O002622,C01128,2024-05-24,S05,Completed
O002623,C00946,2024-12-16,S05,Completed
O002624,C00601,2025-08-05,S05,Completed
O002625,C00653,2025-04-09,S08,Completed
O002626,C00725,2024-12-13,S02,Completed
O002627,C00233,2024-05-04,S02,Completed
O002628,C00251,2024-09-27,S08,Cancelled
O002629,C00079,2024-12-22,S09,Completed
O002630,C01076,2025-06-10,S10,Completed
O002631,C00898,2025-05-12,S10,Completed
O002632,C00921,2024-06-01,S02,Completed
O002633,C00781,2024-02-22,S04,Completed
O002634,C00226,2024-05-28,S08,Completed
O002635,C01075,2025-05-17,S02,Completed
O002636,C01058,2025-03-25,S04,Completed
O002637,C00803,2024-08-06,S10,Completed
O002638,C00742,2025-09-16,S01,Completed
O002639,C00131,2024-10-03,S02,Completed
O002640,C01023,2025-03-27,S07,Completed
O002641,C00632,2025-03-03,S01,Completed
O002642,C00838,2024-03-23,S01,Completed
O002643,C00759,2024-08-05,S02,Completed
O002644,C00704,2025-06-10,S04,Completed
O002645,C00497,2025-02-07,S07,Completed
O002646,C00323,2024-10-16,S04,Cancelled
O002647,C00615,2025-02-23,S05,Completed
O002648,C00329,2024-12-04,S04,Completed
O002649,C00133,2025-12-11,S04,Completed
O002650,C00835,2025-10-31,S09,Completed
O002651,C00651,2025-02-22,S06,Completed
O002652,C00121,2024-07-25,S03,Completed
O002653,C00606,2025-11-16,S06,Completed
O002654,C00965,2025-11-26,S07,Completed
O002655,C00129,2024-09-21,S07,Completed
O002656,C01115,2024-02-05,S08,Completed
O002657,C00029,2025-01-07,S04,Returned
O002658,C00722,2025-05-02,S01,Completed
O002659,C00333,2024-09-15,S06,Completed
O002660,C01154,2025-06-14,S08,Completed
O002661,C01197,2024-01-23,S05,Completed
O002662,C00944,2024-04-13,S03,Returned
O002663,C01048,2024-08-28,S04,Completed
O002664,C01123,2025-12-16,S08,Completed
O002665,C00356,2024-09-09,S06,Cancelled
O002666,C00139,2024-05-21,S05,Completed
O002667,C01198,2025-10-16,S09,Completed
O002668,C00029,2025-03-26,S10,Completed
O002669,C00931,2024-11-02,S03,Completed
O002670,C00496,2025-05-14,S07,Completed
O002671,C01014,2025-09-13,S09,Completed
O002672,C00655,2024-01-08,S04,Completed
O002673,C00828,2024-03-09,S10,Completed
O002674,C00351,2025-12-02,S10,Completed
O002675,C00554,2025-11-21,S03,Returned
O002676,C00299,2025-07-28,S01,Completed
O002677,C00064,2024-03-08,S09,Completed
O002678,C00755,2025-12-18,S01,Completed
O002679,C00770,2025-02-11,S02,Completed
O002680,C00834,2025-06-01,S09,Completed
O002681,C00166,2024-04-28,S05,Completed
O002682,C00506,2024-01-31,S04,Completed
O002683,C00793,2025-06-01,S09,Cancelled
O002684,C00833,2025-04-27,S09,Completed
O002685,C00858,2024-07-25,S02,Completed
O002686,C00806,2025-10-30,S03,Completed
O002687,C01173,2025-08-01,S03,Completed
O002688,C00761,2025-01-21,S05,Completed
O002689,C00833,2025-02-15,S03,Completed
O002690,C00283,2025-01-04,S10,Completed
O002691,C00379,2024-12-18,S06,Completed
O002692,C00198,2024-12-01,S02,Completed
O002693,C01015,2024-10-15,S06,Completed
O002694,C01024,2024-05-19,S06,Completed
O002695,C00556,2024-10-26,S02,Completed
O002696,C00356,2024-01-13,S06,Completed
O002697,C01041,2025-10-25,S06,Completed
O002698,C00639,2025-03-03,S06,Completed
O002699,C00379,2025-02-03,S05,Completed
O002700,C00680,2024-04-18,S07,Completed
O002701,C00506,2025-04-29,S05,Completed
O002702,C00899,2024-12-21,S01,Completed
O002703,C00076,2024-05-28,S09,Completed
O002704,C00231,2025-12-16,S03,Returned
O002705,C00962,2024-11-02,S02,Completed
O002706,C00302,2025-06-16,S10,Completed
O002707,C00726,2024-02-29,S06,Cancelled
O002708,C00215,2025-03-10,S08,Completed
O002709,C01182,2024-01-21,S02,Completed
O002710,C00069,2025-01-16,S04,Completed
O002711,C00393,2024-09-01,S02,Completed
O002712,C01109,2024-03-13,S09,Returned
O002713,C00267,2025-03-24,S10,Completed
O002714,C01093,2024-03-16,S02,Completed
O002715,C00611,2025-11-28,S10,Completed
O002716,C01009,2025-08-12,S02,Completed
O002717,C00962,2025-01-24,S05,Completed
O002718,C00728,2025-07-30,S05,Returned
O002719,C00673,2024-12-07,S07,Cancelled
O002720,C00423,2024-10-16,S01,Completed
O002721,C01198,2025-07-21,S02,Completed
O002722,C00115,2024-11-26,S06,Completed
O002723,C00220,2024-09-15,S02,Cancelled
O002724,C00031,2025-03-01,S04,Completed
O002725,C01154,2025-12-02,S10,Completed
O002726,C00617,2024-01-06,S06,Completed
O002727,C00539,2024-01-06,S07,Completed
O002728,C00739,2024-07-09,S10,Completed
O002729,C01026,2024-05-27,S05,Completed
O002730,C00871,2025-02-08,S08,Completed
O002731,C00101,2024-09-14,S06,Completed
O002732,C01082,2025-12-30,S05,Completed
O002733,C00692,2025-04-23,S04,Completed
O002734,C00941,2024-03-30,S06,Completed
O002735,C00341,2024-01-10,S06,Completed
O002736,C00861,2024-03-27,S06,Completed
O002737,C01044,2024-05-30,S01,Completed
O002738,C00038,2025-09-16,S06,Completed
O002739,C00660,2024-01-30,S01,Completed
O002740,C00928,2024-05-07,S05,Completed
O002741,C01050,2024-03-18,S07,Completed
O002742,C00454,2025-02-24,S01,Completed
O002743,C00737,2024-02-24,S01,Completed
O002744,C00819,2025-04-24,S06,Cancelled
O002745,C00773,2024-10-31,S07,Completed
O002746,C00013,2025-06-29,S06,Completed
O002747,C00915,2024-04-14,S05,Completed
O002748,C00921,2024-06-20,S06,Returned
O002749,C00825,2025-05-13,S03,Completed
O002750,C00371,2024-01-22,S09,Returned
O002751,C00332,2024-10-13,S05,Completed
O002752,C00261,2025-01-25,S02,Completed
O002753,C00697,2025-09-08,S10,Completed
O002754,C00687,2024-05-28,S10,Completed
O002755,C00950,2024-09-28,S07,Completed
O002756,C00387,2024-10-25,S03,Completed
O002757,C00821,2024-06-20,S01,Completed
O002758,C00468,2024-02-16,S03,Completed
O002759,C00069,2025-09-17,S09,Completed
O002760,C01128,2024-07-25,S05,Completed
O002761,C01185,2025-03-28,S07,Completed
O002762,C00200,2025-01-29,S03,Returned
O002763,C00216,2024-10-27,S04,Completed
O002764,C00212,2025-12-08,S01,Completed
O002765,C00508,2025-11-06,S03,Completed
O002766,C00016,2024-06-24,S07,Completed
O002767,C00884,2024-04-19,S04,Completed
O002768,C00332,2025-11-14,S02,Completed
O002769,C00717,2024-07-20,S05,Completed
O002770,C00551,2024-06-16,S05,Completed
O002771,C00942,2025-09-05,S02,Completed
O002772,C00256,2024-03-26,S06,Completed
O002773,C00992,2025-10-15,S10,Completed
O002774,C00728,2025-12-25,S04,Completed
O002775,C00880,2024-02-20,S01,Completed
O002776,C00815,2024-04-21,S03,Completed
O002777,C01196,2025-04-07,S09,Returned
O002778,C00649,2025-03-17,S10,Completed
O002779,C01000,2024-09-27,S07,Completed
O002780,C00471,2025-07-30,S06,Completed
O002781,C00690,2024-12-09,S01,Completed
O002782,C00700,2024-07-01,S09,Returned
O002783,C00507,2025-05-17,S09,Returned
O002784,C00992,2024-01-10,S01,Completed
O002785,C01010,2025-05-08,S06,Completed
O002786,C00804,2024-08-21,S07,Completed
O002787,C00831,2024-10-24,S02,Completed
O002788,C00214,2024-08-31,S10,Returned
O002789,C00169,2025-05-23,S08,Completed
O002790,C00978,2024-12-16,S08,Completed
O002791,C00146,2024-09-23,S06,Completed
O002792,C00516,2025-09-21,S09,Completed
O002793,C01114,2025-10-17,S03,Returned
O002794,C00453,2024-07-19,S02,Completed
O002795,C00060,2024-08-26,S02,Completed
O002796,C00528,2024-11-29,S06,Completed
O002797,C01024,2025-02-18,S07,Completed
O002798,C00474,2025-04-28,S06,Cancelled
O002799,C00757,2025-03-12,S03,Returned
O002800,C00782,2024-09-02,S05,Cancelled
O002801,C01103,2024-01-08,S08,Completed
O002802,C00433,2024-05-31,S06,Completed
O002803,C01177,2025-01-26,S02,Completed
O002804,C00401,2024-07-29,S07,Completed
O002805,C00057,2025-01-01,S08,Completed
O002806,C01003,2025-10-31,S04,Completed
O002807,C00186,2025-07-23,S01,Completed
O002808,C00398,2024-03-26,S02,Completed
O002809,C00605,2024-02-24,S04,Completed
O002810,C00788,2025-12-13,S07,Completed
O002811,C00158,2025-09-25,S02,Cancelled
O002812,C00589,2025-03-21,S06,Completed
O002813,C00466,2025-09-11,S02,Completed
O002814,C00446,2024-10-30,S07,Cancelled
O002815,C00801,2024-05-11,S02,Completed
O002816,C01097,2025-02-24,S03,Completed
O002817,C00929,2025-01-19,S09,Completed
O002818,C00017,2024-07-16,S04,Completed
O002819,C00731,2024-02-16,S05,Completed
O002820,C00326,2024-07-21,S09,Completed
O002821,C00995,2024-09-17,S07,Completed
O002822,C00613,2025-11-20,S08,Completed
O002823,C00546,2024-01-24,S03,Completed
O002824,C00596,2025-11-17,S04,Completed
O002825,C00921,2024-12-05,S07,Completed
O002826,C00842,2025-02-15,S04,Completed
O002827,C00344,2024-09-17,S02,Completed
O002828,C00859,2024-10-12,S10,Completed
O002829,C00445,2025-05-27,S06,Completed
O002830,C00222,2024-03-26,S09,Completed
O002831,C00592,2025-03-05,S02,Completed
O002832,C01031,2025-08-03,S01,Completed
O002833,C01018,2024-01-31,S08,Completed
O002834,C00016,2025-12-10,S01,Completed
O002835,C00524,2025-08-25,S01,Returned
O002836,C00803,2025-03-15,S03,Cancelled
O002837,C00021,2024-12-14,S05,Completed
O002838,C00228,2025-02-15,S09,Completed
O002839,C01008,2025-06-11,S10,Completed
O002840,C00809,2024-11-05,S02,Completed
O002841,C01158,2025-01-30,S01,Completed
O002842,C00404,2024-12-03,S01,Completed
O002843,C01090,2025-11-04,S08,Completed
O002844,C00437,2025-03-12,S10,Completed
O002845,C00829,2025-12-04,S10,Completed
O002846,C00934,2025-10-24,S10,Completed
O002847,C00259,2024-12-30,S02,Completed
O002848,C00103,2024-04-22,S09,Completed
O002849,C00993,2024-06-24,S09,Completed
O002850,C00769,2024-05-28,S02,Returned
O002851,C01125,2024-06-26,S03,Completed
O002852,C00813,2025-01-16,S02,Returned
O002853,C00226,2024-08-10,S06,Completed
O002854,C00943,2024-09-15,S07,Completed
O002855,C00463,2024-07-07,S06,Completed
O002856,C00237,2024-11-01,S03,Completed
O002857,C01050,2025-01-12,S03,Completed
O002858,C01145,2025-08-24,S02,Completed
O002859,C00506,2024-12-08,S02,Completed
O002860,C00814,2024-06-04,S05,Completed
O002861,C00767,2025-12-12,S08,Completed
O002862,C00634,2024-02-24,S06,Completed
O002863,C00991,2025-03-17,S09,Completed
O002864,C00618,2025-11-15,S05,Completed
O002865,C00273,2024-07-18,S10,Completed
O002866,C00232,2025-02-06,S04,Completed
O002867,C00768,2025-09-05,S09,Completed
O002868,C00496,2025-10-24,S10,Completed
O002869,C01048,2025-09-14,S05,Completed
O002870,C01133,2025-08-25,S01,Completed
O002871,C00502,2024-06-25,S05,Completed
