order_item_id,order_id,product_id,quantity,discount
LI002609,O000921,P0058,5.0,0.202
LI002610,O001554,P0003,1.0,0.019
LI002611,O002686,P0084,3.0,0.002
LI002612,O000666,P0100,5.0,0.216
LI002613,O004102,P0104,5.0,0.219
LI002614,O002470,P0005,2.0,0.036
LI002615,O001475,P0022,3.0,0.074
LI002616,O006478,P0058,5.0,0.213
LI002617,O005568,P0066,5.0,0.021
LI002618,O000338,P0089,2.0,0.216
LI002619,O003160,P0040,1.0,0.144
LI002620,O000269,P0088,3.0,0.164
LI002621,O006209,P0005,2.0,0.149
LI002622,O001088,P0016,3.0,0.146
LI002623,O001294,P0117,3.0,0.046
LI002624,O000657,P0015,1.0,0.059
LI002625,O005497,P0115,1.0,0.145
LI002626,O005965,P0077,4.0,0.1
LI002627,O002829,P0075,2.0,0.135
LI002628,O006473,P0080,2.0,0.063
LI002629,O003974,P0018,3.0,0.116
LI002630,O005753,P0089,4.0,0.036
LI002631,O004958,P0047,4.0,0.01
LI002632,O001337,P0102,3.0,0.238
LI002633,O002357,P0104,1.0,0.181
LI002634,O001668,P0004,4.0,0.125
LI002635,O001826,P0053,2.0,0.138
LI002636,O004031,P0058,1.0,0.128
LI002637,O001213,P0112,5.0,0.225
LI002638,O002769,P0085,4.0,0.193
LI002639,O005162,P0075,3.0,0.081
LI002640,O004416,P0058,2.0,0.055
LI002641,O003059,P0116,4.0,0.017
LI002642,O005777,P0059,3.0,0.037
LI002643,O000445,P0034,2.0,0.123
LI002644,O001398,P0030,4.0,0.051
LI002645,O004382,P0054,2.0,0.078
LI002646,O002219,P0068,5.0,0.033
LI002647,O003677,P0078,2.0,0.231
LI002648,O002311,P0075,3.0,0.008
LI002649,O004041,P0068,4.0,0.088
LI002650,O003607,P0026,3.0,0.065
LI002651,O001828,P0003,5.0,0.002
LI002652,O006286,P0120,1.0,0.232
LI002653,O003220,P0118,2.0,0.078
LI002654,O005560,P0057,3.0,0.126
LI002655,O004689,P0037,4.0,0.146
LI002656,O004512,P0038,4.0,0.153
LI002657,O002073,P0041,1.0,0.115
LI002658,O004190,P0004,4.0,0.148
LI002659,O006449,P0026,5.0,0.188
LI002660,O006329,P0039,1.0,0.238
LI002661,O002331,P0109,5.0,0.164
LI002662,O005275,P0106,2.0,0.116
LI002663,O000686,P0108,5.0,0.111
LI002664,O004959,P0042,2.0,0.177
LI002665,O000685,P0011,5.0,0.157
LI002666,O005134,P0011,1.0,0.105
LI002667,O002938,P0054,2.0,0.084
LI002668,O003712,P0102,5.0,0.248
LI002669,O000341,P0038,5.0,0.192
LI002670,O004700,P0020,4.0,0.052
LI002671,O005903,P0026,5.0,0.073
LI002672,O000734,P0102,4.0,0.223
LI002673,O001497,P0076,5.0,0.165
LI002674,O003894,P0119,3.0,0.078
LI002675,O002955,P0093,4.0,0.091
LI002676,O001132,P0014,1.0,0.095
LI002677,O005451,P0050,1.0,0.047
LI002678,O004636,P0025,2.0,0.128
LI002679,O001733,P0055,1.0,0.191
LI002680,O003036,P0051,2.0,0.141
LI002681,O005832,P0106,1.0,0.164
LI002682,O002714,P0106,4.0,0.149
LI002683,O006304,P0103,3.0,0.015
LI002684,O002480,P0090,2.0,0.047
LI002685,O001420,P0010,3.0,0.088
LI002686,O001990,P0014,5.0,0.222
LI002687,O004711,P0005,5.0,0.087
LI002688,O000488,P0057,3.0,0.082
LI002689,O003820,P0022,4.0,0.02
LI002690,O005309,P0075,3.0,0.243
LI002691,O001442,P0029,3.0,0.195
LI002692,O002391,P0007,3.0,0.191
LI002693,O001385,P0116,2.0,0.096
LI002694,O002157,P0018,2.0,0.02
LI002695,O004945,P0031,3.0,0.066
LI002696,O004397,P0043,4.0,0.213
LI002697,O001392,P0084,5.0,0.045
LI002698,O005436,P0035,5.0,0.224
LI002699,O004801,P0071,5.0,0.134
LI002700,O003143,P0094,1.0,0.179
LI002701,O000269,P0004,4.0,0.113
LI002702,O003918,P0051,2.0,0.233
LI002703,O001525,P0094,5.0,0.06
LI002704,O000478,P0030,2.0,0.143
LI002705,O004272,P0094,2.0,0.017
LI002706,O000239,P0053,2.0,0.12
LI002707,O006065,P0082,2.0,0.243
LI002708,O000610,P0107,3.0,0.022
LI002709,O005884,P0110,2.0,0.127
LI002710,O004588,P0074,1.0,0.151
LI002711,O006243,P0014,2.0,0.233
LI002712,O004425,P0036,5.0,0.074
LI002713,O003398,P0087,2.0,0.126
LI002714,O004541,P0012,5.0,0.247
LI002715,O005786,P0076,2.0,0.192
LI002716,O005094,P0034,4.0,0.203
LI002717,O006439,P0026,3.0,0.195
LI002718,O004538,P0006,5.0,0.129
LI002719,O004891,P0101,1.0,0.109
LI002720,O001832,P0115,2.0,0.064
LI002721,O004987,P0053,5.0,0.116
LI002722,O006175,P0015,3.0,0.005
LI002723,O001155,P0106,2.0,0.024
LI002724,O001752,P0103,3.0,0.072
LI002725,O003599,P0019,1.0,0.083
LI002726,O002486,P0104,5.0,0.177
LI002727,O005446,P0047,1.0,0.043
LI002728,O003339,P0087,3.0,0.199
LI002729,O002334,P0100,4.0,0.2
LI002730,O004387,P0077,4.0,0.147
LI002731,O004464,P0095,5.0,0.123
LI002732,O004582,P0061,2.0,0.117
LI002733,O000168,P0101,1.0,0.105
LI002734,O005981,P0090,4.0,0.022
LI002735,O003543,P0107,4.0,0.164
LI002736,O004010,P0112,2.0,0.144
LI002737,O005887,P0052,1.0,0.004
LI002738,O000078,P0018,3.0,0.051
LI002739,O002899,P0060,4.0,0.109
LI002740,O001109,P0047,5.0,0.225
LI002741,O000892,P0057,5.0,0.248
LI002742,O004757,P0033,3.0,0.188
LI002743,O001225,P0104,2.0,0.187
LI002744,O004685,P0032,2.0,0.104
LI002745,O000565,P0004,4.0,0.143
LI002746,O002860,P0041,4.0,0.058
LI002747,O000302,P0019,4.0,0.185
LI002748,O006437,P0007,3.0,0.015
LI002749,O004390,P0111,3.0,0.104
LI002750,O000109,P0099,4.0,0.208
LI002751,O002413,P0026,2.0,0.245
LI002752,O002648,P0108,1.0,0.174
LI002753,O002726,P0087,4.0,0.049
LI002754,O005614,P0098,2.0,0.143
LI002755,O003339,P0051,2.0,0.14
LI002756,O002141,P0056,5.0,0.241
LI002757,O005805,P0071,1.0,0.21
LI002758,O004524,P0075,4.0,0.012
LI002759,O004734,P0051,1.0,0.055
LI002760,O003814,P0008,4.0,0.21
LI002761,O004201,P0013,1.0,0.243
LI002762,O002257,P0032,1.0,0.074
LI002763,O003646,P0105,2.0,0.173
LI002764,O003060,P0034,1.0,0.077
LI002765,O002522,P0018,1.0,0.01
LI002766,O005181,P0079,4.0,0.207
LI002767,O003418,P0055,2.0,0.185
LI002768,O000012,P0043,1.0,0.013
LI002769,O004745,P0024,2.0,0.036
LI002770,O003267,P0111,2.0,0.25
LI002771,O003146,P0021,3.0,0.163
LI002772,O000875,P0018,4.0,0.2
LI002773,O002434,P0014,3.0,0.097
LI002774,O000884,P0053,2.0,0.13
LI002775,O004651,P0019,1.0,0.155
LI002776,O003986,P0077,4.0,0.202
LI002777,O005556,P0057,5.0,0.085
LI002778,O005440,P0064,4.0,0.168
LI002779,O005991,P0080,3.0,0.194
LI002780,O005085,P0002,4.0,0.201
LI002781,O001580,P0057,1.0,0.125
LI002782,O003772,P0034,4.0,0.118
LI002783,O000353,P0049,5.0,0.026
LI002784,O001507,P0090,3.0,0.124
LI002785,O003488,P0054,3.0,0.175
LI002786,O002852,P0022,2.0,0.23
LI002787,O002030,P0084,3.0,0.031
LI002788,O001847,P0093,5.0,0.242
LI002789,O002391,P0082,5.0,0.059
LI002790,O004031,P0093,3.0,0.044
LI002791,O003439,P0106,4.0,0.029
LI002792,O002384,P0044,5.0,0.248
LI002793,O003368,P0091,3.0,0.14
LI002794,O006168,P0035,3.0,0.068
LI002795,O004981,P0029,4.0,0.079
LI002796,O001466,P0006,3.0,0.238
LI002797,O002152,P0116,1.0,0.225
LI002798,O003484,P0037,2.0,0.087
LI002799,O000574,P0089,5.0,0.016
LI002800,O005785,P0085,4.0,0.208
LI002801,O000775,P0058,4.0,0.229
LI002802,O003366,P0064,2.0,0.209
LI002803,O004339,P0031,1.0,0.228
LI002804,O006486,P0104,2.0,0.144
LI002805,O003931,P0050,3.0,0.21
LI002806,O002681,P0080,4.0,0.236
LI002807,O004961,P0060,3.0,0.222
LI002808,O002221,P0014,4.0,0.147
LI002809,O001440,P0070,4.0,0.187
LI002810,O006247,P0011,3.0,0.18
LI002811,O006304,P0027,2.0,0.201
LI002812,O000714,P0102,5.0,0.057
LI002813,O000576,P0069,5.0,0.001
LI002814,O006340,P0079,2.0,0.127
LI002815,O005085,P0038,1.0,0.191
LI002816,O005511,P0062,2.0,0.031
LI002817,O002982,P0053,2.0,0.133
LI002818,O000070,P0080,2.0,0.079
LI002819,O003765,P0018,5.0,0.21
LI002820,O004939,P0117,4.0,0.025
LI002821,O006391,P0097,1.0,0.212
LI002822,O002377,P0099,1.0,0.153
LI002823,O002206,P0119,1.0,0.23
LI002824,O000918,P0052,3.0,0.234
LI002825,O002746,P0024,2.0,0.202
LI002826,O000743,P0099,4.0,0.133
LI002827,O004151,P0007,4.0,0.036
LI002828,O002534,P0014,3.0,0.056
LI002829,O001838,P0050,5.0,0.104
LI002830,O001377,P0094,3.0,0.182
LI002831,O000410,P0024,3.0,0.136
LI002832,O003008,P0079,2.0,0.11
LI002833,O002953,P0013,5.0,0.119
LI002834,O005135,P0019,3.0,0.185
LI002835,O004243,P0029,4.0,0.009
LI002836,O005610,P0022,2.0,0.111
LI002837,O001680,P0002,5.0,0.143
LI002838,O005145,P0103,4.0,0.147
LI002839,O001715,P0077,1.0,0.155
LI002840,O006477,P0036,2.0,0.013
LI002841,O001198,P0038,4.0,0.139
LI002842,O005895,P0018,3.0,0.138
LI002843,O002338,P0051,3.0,0.214
LI002844,O003217,P0015,2.0,0.19
LI002845,O002957,P0099,5.0,0.008
LI002846,O003194,P0052,3.0,0.139
LI002847,O000027,P0017,4.0,0.173
LI002848,O003138,P0112,1.0,0.145
LI002849,O005221,P0077,5.0,0.169
LI002850,O002974,P0022,2.0,0.029
LI002851,O003166,P0054,3.0,0.042
LI002852,O001091,P0052,5.0,0.146
LI002853,O000250,P0104,1.0,0.2
LI002854,O000142,P0085,5.0,0.006
LI002855,O000267,P0090,5.0,0.109
LI002856,O004311,P0046,2.0,0.248
LI002857,O000489,P0004,1.0,0.191
LI002858,O000496,P0007,1.0,0.113
LI002859,O000480,P0010,5.0,0.025
LI002860,O002691,P0015,3.0,0.09
LI002861,O004097,P0026,5.0,0.039
LI002862,O003081,P0080,4.0,0.23
LI002863,O006000,P0040,3.0,0.171
LI002864,O004937,P0098,2.0,0.214
LI002865,O002428,P0061,1.0,0.224
LI002866,O000844,P0081,3.0,0.152
LI002867,O003216,P0102,2.0,0.002
LI002868,O005982,P0016,5.0,0.139
LI002869,O003912,P0098,2.0,0.201
LI002870,O004078,P0120,4.0,0.079
LI002871,O002350,P0093,2.0,0.232
LI002872,O000650,P0117,3.0,0.249
LI002873,O005537,P0018,1.0,0.137
LI002874,O001894,P0075,3.0,0.133
LI002875,O002857,P0076,3.0,0.164
LI002876,O003251,P0101,1.0,0.142
LI002877,O005398,P0002,4.0,0.04
LI002878,O002387,P0054,3.0,0.068
LI002879,O005579,P0120,1.0,0.05
LI002880,O001726,P0018,1.0,0.018
LI002881,O001355,P0054,3.0,0.035
LI002882,O001294,P0038,1.0,0.243
LI002883,O003047,P0097,5.0,0.139
LI002884,O003259,P0073,3.0,0.031
LI002885,O002714,P0015,4.0,0.178
LI002886,O005292,P0064,5.0,0.119
LI002887,O000404,P0092,4.0,0.056
LI002888,O005588,P0008,3.0,0.236
LI002889,O006391,P0046,2.0,0.056
LI002890,O003973,P0100,1.0,0.024
LI002891,O004033,P0039,5.0,0.051
LI002892,O001547,P0052,3.0,0.228
LI002893,O002607,P0008,1.0,0.214
LI002894,O002826,P0106,2.0,0.224
LI002895,O001853,P0050,4.0,0.229
LI002896,O004207,P0050,3.0,0.019
LI002897,O000813,P0083,3.0,0.178
LI002898,O003375,P0068,2.0,0.166
LI002899,O000930,P0027,4.0,0.248
LI002900,O004982,P0077,3.0,0.179
LI002901,O005005,P0038,1.0,0.198
LI002902,O004076,P0021,2.0,0.179
LI002903,O006436,P0090,3.0,0.155
LI002904,O006079,P0045,4.0,0.138
LI002905,O003324,P0058,5.0,0.242
LI002906,O000175,P0023,3.0,0.234
LI002907,O006253,P0054,4.0,0.109
LI002908,O001364,P0030,2.0,0.071
LI002909,O002896,P0095,4.0,0.127
LI002910,O001038,P0095,4.0,0.187
LI002911,O003012,P0016,2.0,0.1
LI002912,O002091,P0052,5.0,0.134
LI002913,O000461,P0106,1.0,0.075
LI002914,O002753,P0041,5.0,0.107
LI002915,O000149,P0071,1.0,0.239
LI002916,O004434,P0081,1.0,0.054
LI002917,O005099,P0024,1.0,0.247
LI002918,O006368,P0020,3.0,0.054
LI002919,O001134,P0103,5.0,0.08
LI002920,O000354,P0027,4.0,0.022
LI002921,O001108,P0002,3.0,0.188
LI002922,O002603,P0060,2.0,0.004
LI002923,O002114,P0051,2.0,0.197
LI002924,O004095,P0001,1.0,0.144
LI002925,O006011,P0098,3.0,0.187
LI002926,O003686,P0091,3.0,0.196
LI002927,O003207,P0101,2.0,0.031
LI002928,O001110,P0114,4.0,0.005
LI002929,O004180,P0006,5.0,0.042
LI002930,O001978,P0038,5.0,0.096
LI002931,O000227,P0054,1.0,0.018
LI002932,O002940,P0060,1.0,0.114
LI002933,O001013,P0027,1.0,0.071
LI002934,O004116,P0112,2.0,0.091
LI002935,O003107,P0080,2.0,0.235
LI002936,O003937,P0062,5.0,0.181
LI002937,O002803,P0063,1.0,0.165
LI002938,O001467,P0099,3.0,0.163
LI002939,O002989,P0091,4.0,0.139
LI002940,O000270,P0035,2.0,0.128
LI002941,O003807,P0058,1.0,0.221
LI002942,O001532,P0119,1.0,0.019
LI002943,O000304,P0061,2.0,0.072
LI002944,O005405,P0036,5.0,0.026
LI002945,O004906,P0102,5.0,0.003
LI002946,O005149,P0092,5.0,0.003
LI002947,O001933,P0056,5.0,0.006
LI002948,O002041,P0067,3.0,0.17
LI002949,O005005,P0057,1.0,0.028
LI002950,O004022,P0041,5.0,0.051
LI002951,O000142,P0031,5.0,0.105
LI002952,O005776,P0003,4.0,0.067
LI002953,O000809,P0038,4.0,0.204
LI002954,O000948,P0053,1.0,0.156
LI002955,O003952,P0052,2.0,0.083
LI002956,O003413,P0024,5.0,0.079
LI002957,O002293,P0026,3.0,0.171
LI002958,O000766,P0105,4.0,0.043
LI002959,O002924,P0111,5.0,0.07
LI002960,O005016,P0092,2.0,0.088
LI002961,O000939,P0073,3.0,0.114
LI002962,O002497,P0037,4.0,0.048
LI002963,O006410,P0117,2.0,0.039
LI002964,O003563,P0091,2.0,0.247
LI002965,O001263,P0048,3.0,0.228
LI002966,O006394,P0067,3.0,0.131
LI002967,O005051,P0041,4.0,0.191
LI002968,O005411,P0049,3.0,0.169
LI002969,O000543,P0028,5.0,0.019
LI002970,O002680,P0032,3.0,0.129
LI002971,O005199,P0099,2.0,0.046
LI002972,O002955,P0071,3.0,0.146
LI002973,O002932,P0071,4.0,0.015
LI002974,O002782,P0085,5.0,0.041
LI002975,O004240,P0032,3.0,0.195
LI002976,O002992,P0038,5.0,0.211
LI002977,O002613,P0020,3.0,0.227
LI002978,O003649,P0008,5.0,0.224
LI002979,O001200,P0068,3.0,0.227
LI002980,O002118,P0026,3.0,0.024
LI002981,O002681,P0079,1.0,0.165
LI002982,O002849,P0070,2.0,0.175
LI002983,O006324,P0048,4.0,0.067
LI002984,O004689,P0096,4.0,0.248
LI002985,O004663,P0069,1.0,0.071
LI002986,O004787,P0108,3.0,0.144
LI002987,O003682,P0046,2.0,0.218
LI002988,O005230,P0058,5.0,0.072
LI002989,O003496,P0070,1.0,0.152
LI002990,O000665,P0067,4.0,0.18
LI002991,O006079,P0029,4.0,0.157
LI002992,O004502,P0083,4.0,0.101
LI002993,O005082,P0010,3.0,0.236
LI002994,O003163,P0071,5.0,0.153
LI002995,O003366,P0109,5.0,0.056
LI002996,O001417,P0065,5.0,0.202
LI002997,O003109,P0065,3.0,0.164
LI002998,O000517,P0017,4.0,0.027
LI002999,O000850,P0022,4.0,0.07
LI003000,O001902,P0100,3.0,0.04
LI003001,O000908,P0014,2.0,0.018
LI003002,O000316,P0006,3.0,0.058
LI003003,O003244,P0030,3.0,0.07
LI003004,O005382,P0110,4.0,0.117
LI003005,O001508,P0047,5.0,0.242
LI003006,O004123,P0097,4.0,0.236
LI003007,O001519,P0020,2.0,0.188
LI003008,O004151,P0016,1.0,0.162
LI003009,O001935,P0068,1.0,0.237
LI003010,O005952,P0034,3.0,0.036
LI003011,O004345,P0001,1.0,0.083
LI003012,O006417,P0077,5.0,0.138
LI003013,O001802,P0048,4.0,0.203
LI003014,O006335,P0008,2.0,0.156
LI003015,O002623,P0022,2.0,0.202
LI003016,O000857,P0068,2.0,0.038
LI003017,O005566,P0034,4.0,0.048
LI003018,O001877,P0060,5.0,0.185
LI003019,O001526,P0045,2.0,0.087
LI003020,O001417,P0037,1.0,0.109
LI003021,O003480,P0023,5.0,0.198
LI003022,O003872,P0084,5.0,0.018
LI003023,O001795,P0117,5.0,0.042
LI003024,O003066,P0024,2.0,0.074
LI003025,O002721,P0091,5.0,0.221
LI003026,O004205,P0013,2.0,0.101
LI003027,O003677,P0069,1.0,0.063
LI003028,O005077,P0080,1.0,0.17
LI003029,O006370,P0060,1.0,0.008
LI003030,O000353,P0038,1.0,0.194
LI003031,O003232,P0048,5.0,0.174
LI003032,O001428,P0093,5.0,0.014
LI003033,O005827,P0026,2.0,0.125
LI003034,O002193,P0086,1.0,0.101
LI003035,O001778,P0088,3.0,0.04
LI003036,O003537,P0077,1.0,0.039
LI003037,O001117,P0107,4.0,0.04
LI003038,O002321,P0085,3.0,0.15
LI003039,O000534,P0001,4.0,0.043
LI003040,O001218,P0004,3.0,0.015
LI003041,O002989,P0067,2.0,0.239
LI003042,O002229,P0114,5.0,0.01
LI003043,O005352,P0087,2.0,0.166
LI003044,O001980,P0080,3.0,0.234
LI003045,O002077,P0109,1.0,0.009
LI003046,O000532,P0013,2.0,0.241
LI003047,O003077,P0039,3.0,0.126
LI003048,O001945,P0031,1.0,0.196
LI003049,O004236,P0024,5.0,0.156
LI003050,O003100,P0111,3.0,0.154
LI003051,O006242,P0079,4.0,0.197
LI003052,O004358,P0005,4.0,0.016
LI003053,O003830,P0049,4.0,0.098
LI003054,O004115,P0086,1.0,0.242
LI003055,O006156,P0086,1.0,0.014
LI003056,O002585,P0011,2.0,0.066
LI003057,O001549,P0024,1.0,0.168
LI003058,O001489,P0045,3.0,0.025
LI003059,O003660,P0074,4.0,0.134
LI003060,O006403,P0111,5.0,0.178
LI003061,O006168,P0034,4.0,0.189
LI003062,O005128,P0011,3.0,0.14
LI003063,O000228,P0057,5.0,0.125
LI003064,O004472,P0107,2.0,0.178
LI003065,O005243,P0029,1.0,0.036
LI003066,O005210,P0022,3.0,0.17
LI003067,O006368,P0033,1.0,0.23
LI003068,O004832,P0072,2.0,0.171
LI003069,O004353,P0049,5.0,0.012
LI003070,O004929,P0096,3.0,0.126
LI003071,O005903,P0104,5.0,0.182
LI003072,O004797,P0109,3.0,0.011
LI003073,O005007,P0023,2.0,0.191
LI003074,O000699,P0069,2.0,0.07
LI003075,O000438,P0095,2.0,0.147
LI003076,O005820,P0029,1.0,0.242
LI003077,O006181,P0006,4.0,0.249
LI003078,O001685,P0052,5.0,0.159
LI003079,O002154,P0089,3.0,0.123
LI003080,O004711,P0089,5.0,0.044
LI003081,O006039,P0095,4.0,0.052
LI003082,O006009,P0014,1.0,0.107
LI003083,O006376,P0017,1.0,0.176
LI003084,O002915,P0080,4.0,0.192
LI003085,O003218,P0028,3.0,0.055
LI003086,O005137,P0009,4.0,0.134
LI003087,O005279,P0115,1.0,0.148
LI003088,O000960,P0066,1.0,0.223
LI003089,O001840,P0004,5.0,0.219
LI003090,O005402,P0020,3.0,0.204
LI003091,O000278,P0041,3.0,0.129
LI003092,O004221,P0036,1.0,0.016
LI003093,O003757,P0101,4.0,0.084
LI003094,O001344,P0006,1.0,0.155
LI003095,O004771,P0116,5.0,0.159
LI003096,O000715,P0065,4.0,0.212
LI003097,O006107,P0109,1.0,0.095
LI003098,O001506,P0050,3.0,0.234
LI003099,O003922,P0064,5.0,0.041
LI003100,O002715,P0003,1.0,0.012
LI003101,O001348,P0116,1.0,0.044
LI003102,O005009,P0037,2.0,0.116
LI003103,O006086,P0109,4.0,0.206
LI003104,O002443,P0106,2.0,0.038
LI003105,O004869,P0003,3.0,0.137
LI003106,O006330,P0107,4.0,0.194
LI003107,O003961,P0033,5.0,0.009
LI003108,O005177,P0059,4.0,0.01
LI003109,O001753,P0015,1.0,0.123
LI003110,O002506,P0120,1.0,0.046
LI003111,O005097,P0056,1.0,0.113
LI003112,O001738,P0061,4.0,0.011
LI003113,O004170,P0068,1.0,0.244
LI003114,O001109,P0079,1.0,0.164
LI003115,O002680,P0071,2.0,0.172
LI003116,O001038,P0111,1.0,0.127
LI003117,O005761,P0068,2.0,0.206
LI003118,O000912,P0062,3.0,0.208
LI003119,O004890,P0067,4.0,0.04
LI003120,O002097,P0023,2.0,0.192
LI003121,O003014,P0014,4.0,0.142
LI003122,O000359,P0006,4.0,0.191
LI003123,O006386,P0033,5.0,0.23
LI003124,O005954,P0009,2.0,0.084
LI003125,O001077,P0012,1.0,0.143
LI003126,O005897,P0114,5.0,0.197
LI003127,O005672,P0099,2.0,0.247
LI003128,O005816,P0117,2.0,0.153
LI003129,O005765,P0095,3.0,0.18
LI003130,O002104,P0051,1.0,0.212
LI003131,O004975,P0003,3.0,0.188
LI003132,O003528,P0056,4.0,0.236
LI003133,O002303,P0046,1.0,0.057
LI003134,O004101,P0036,3.0,0.227
LI003135,O001605,P0013,3.0,0.052
LI003136,O001076,P0013,1.0,0.141
LI003137,O004049,P0058,2.0,0.131
LI003138,O000329,P0098,4.0,0.208
LI003139,O006242,P0085,5.0,0.1
LI003140,O003233,P0034,5.0,0.036
LI003141,O003478,P0106,5.0,0.177
LI003142,O001003,P0043,4.0,0.152
LI003143,O004879,P0028,1.0,0.207
LI003144,O000577,P0056,1.0,0.19
LI003145,O000327,P0047,1.0,0.224
LI003146,O006387,P0035,5.0,0.21
LI003147,O001528,P0078,2.0,0.172
LI003148,O002822,P0082,3.0,0.116
LI003149,O001466,P0019,5.0,0.005
LI003150,O003226,P0083,4.0,0.077
LI003151,O002282,P0097,1.0,0.182
LI003152,O004748,P0051,3.0,0.015
LI003153,O002381,P0099,1.0,0.189
LI003154,O000495,P0020,1.0,0.129
LI003155,O001139,P0029,1.0,0.217
LI003156,O002417,P0072,2.0,0.165
LI003157,O001357,P0089,3.0,0.2
LI003158,O001154,P0081,5.0,0.043
LI003159,O003250,P0065,2.0,0.043
LI003160,O002143,P0038,4.0,0.053
LI003161,O003389,P0049,4.0,0.083
LI003162,O001125,P0117,5.0,0.226
LI003163,O005316,P0094,3.0,0.194
LI003164,O000802,P0028,5.0,0.091
LI003165,O002043,P0033,2.0,0.23
LI003166,O000208,P0013,3.0,0.195
LI003167,O002655,P0088,4.0,0.164
LI003168,O000473,P0044,3.0,0.109
LI003169,O001639,P0101,3.0,0.163
LI003170,O005128,P0086,3.0,0.148
LI003171,O000136,P0052,5.0,0.195
LI003172,O004357,P0077,1.0,0.056
LI003173,O001171,P0104,2.0,0.221
LI003174,O000458,P0076,3.0,0.148
LI003175,O006025,P0041,3.0,0.202
LI003176,O005817,P0049,5.0,0.087
LI003177,O001437,P0110,2.0,0.098
LI003178,O003572,P0007,2.0,0.234
LI003179,O006376,P0036,4.0,0.155
LI003180,O002149,P0093,2.0,0.079
LI003181,O004243,P0093,2.0,0.021
LI003182,O004813,P0026,3.0,0.109
LI003183,O000507,P0027,1.0,0.212
LI003184,O002606,P0024,3.0,0.063
LI003185,O006248,P0095,5.0,0.215
LI003186,O002384,P0071,2.0,0.04
LI003187,O000446,P0081,1.0,0.032
LI003188,O002782,P0113,3.0,0.151
LI003189,O000444,P0033,4.0,0.201
LI003190,O000118,P0098,5.0,0.195
LI003191,O001541,P0018,5.0,0.136
LI003192,O005025,P0105,5.0,0.16
LI003193,O002771,P0005,3.0,0.065
LI003194,O000567,P0001,1.0,0.138
LI003195,O003603,P0071,1.0,0.052
LI003196,O001937,P0098,2.0,0.232
LI003197,O004184,P0003,1.0,0.17
LI003198,O001653,P0036,4.0,0.141
LI003199,O004572,P0035,5.0,0.062
LI003200,O005802,P0051,3.0,0.102
LI003201,O005605,P0012,5.0,0.195
LI003202,O004391,P0015,5.0,0.06
LI003203,O004816,P0004,4.0,0.032
LI003204,O005501,P0056,5.0,0.077
LI003205,O005091,P0097,5.0,0.199
LI003206,O005403,P0016,4.0,0.221
LI003207,O004782,P0093,4.0,0.104
LI003208,O002687,P0006,1.0,0.195
LI003209,O001204,P0063,5.0,0.083
LI003210,O005057,P0113,2.0,0.127
LI003211,O005031,P0101,2.0,0.005
LI003212,O002938,P0023,2.0,0.178
LI003213,O000406,P0077,4.0,0.18
LI003214,O003908,P0044,5.0,0.025
LI003215,O005387,P0001,1.0,0.09
LI003216,O005714,P0057,5.0,0.121
LI003217,O005184,P0076,2.0,0.194
LI003218,O004215,P0027,3.0,0.206
LI003219,O004080,P0025,2.0,0.18
LI003220,O006485,P0086,4.0,0.054
LI003221,O000313,P0062,5.0,0.089
LI003222,O000163,P0098,4.0,0.062
LI003223,O001529,P0018,1.0,0.159
LI003224,O004389,P0105,5.0,0.162
LI003225,O004786,P0080,5.0,0.004
LI003226,O005497,P0093,5.0,0.183
LI003227,O001566,P0030,3.0,0.057
LI003228,O004769,P0030,5.0,0.2
LI003229,O000399,P0084,3.0,0.208
LI003230,O003587,P0047,5.0,0.199
LI003231,O001048,P0022,2.0,0.102
LI003232,O001943,P0042,1.0,0.087
LI003233,O003131,P0034,5.0,0.109
LI003234,O002797,P0063,4.0,0.132
LI003235,O000240,P0004,2.0,0.062
LI003236,O002359,P0114,4.0,0.233
LI003237,O006465,P0031,4.0,0.126
LI003238,O000672,P0051,3.0,0.018
LI003239,O002620,P0050,1.0,0.249
LI003240,O002462,P0014,4.0,0.121
LI003241,O003394,P0008,2.0,0.237
LI003242,O000402,P0101,1.0,0.098
LI003243,O002107,P0069,2.0,0.056
LI003244,O004149,P0008,4.0,0.184
LI003245,O001088,P0011,1.0,0.108
LI003246,O001143,P0120,5.0,0.22
LI003247,O004382,P0029,4.0,0.116
LI003248,O002066,P0055,4.0,0.085
LI003249,O005125,P0085,3.0,0.242
LI003250,O003909,P0039,2.0,0.208
LI003251,O006025,P0013,5.0,0.051
LI003252,O004256,P0064,1.0,0.122
LI003253,O003960,P0049,4.0,0.028
LI003254,O000142,P0019,4.0,0.027
LI003255,O000397,P0067,5.0,0.213
LI003256,O005138,P0098,4.0,0.233
LI003257,O002628,P0102,2.0,0.185
LI003258,O004630,P0083,1.0,0.247
LI003259,O001556,P0096,5.0,0.011
LI003260,O005895,P0111,5.0,0.083
LI003261,O002509,P0100,3.0,0.033
LI003262,O005730,P0115,1.0,0.196
LI003263,O004382,P0103,5.0,0.223
LI003264,O001029,P0052,4.0,0.112
LI003265,O002177,P0117,1.0,0.207
LI003266,O005052,P0078,2.0,0.212
LI003267,O000671,P0071,5.0,0.035
LI003268,O004595,P0020,2.0,0.094
LI003269,O006420,P0096,5.0,0.047
LI003270,O005203,P0110,4.0,0.168
LI003271,O001856,P0054,3.0,0.097
LI003272,O005238,P0095,4.0,0.167
LI003273,O006173,P0086,2.0,0.219
